Timestamp,CUSIP,Bid,Ask
000007774000,9128283H1,100-200,100-203
000007774000,9128283L2,100-200,100-203
000007774000,912828M80,100-200,100-203
000007774000,9128283J7,100-200,100-203
000007774000,9128283F5,100-200,100-203
000007774000,912810TM0,100-200,100-203
000007774000,912810RZ3,100-200,100-203
000007775000,9128283H1,100-197,100-202
000007775000,9128283L2,100-197,100-202
000007775000,912828M80,100-197,100-202
000007775000,9128283J7,100-197,100-202
000007775000,9128283F5,100-197,100-202
000007775000,912810TM0,100-197,100-202
000007775000,912810RZ3,100-197,100-202
000007776000,9128283H1,100-196,100-201
000007776000,9128283L2,100-196,100-201
000007776000,912828M80,100-196,100-201
000007776000,9128283J7,100-196,100-201
000007776000,9128283F5,100-196,100-201
000007776000,912810TM0,100-196,100-201
000007776000,912810RZ3,100-196,100-201
000007777000,9128283H1,100-195,100-200
000007777000,9128283L2,100-195,100-200
000007777000,912828M80,100-195,100-200
000007777000,9128283J7,100-195,100-200
000007777000,9128283F5,100-195,100-200
000007777000,912810TM0,100-195,100-200
000007777000,912810RZ3,100-195,100-200
000007778000,9128283H1,100-19+,100-197
000007778000,9128283L2,100-19+,100-197
000007778000,912828M80,100-19+,100-197
000007778000,9128283J7,100-19+,100-197
000007778000,9128283F5,100-19+,100-197
000007778000,912810TM0,100-19+,100-197
000007778000,912810RZ3,100-19+,100-197
000007779000,9128283H1,100-193,100-196
000007779000,9128283L2,100-193,100-196
000007779000,912828M80,100-193,100-196
000007779000,9128283J7,100-193,100-196
000007779000,9128283F5,100-193,100-196
000007779000,912810TM0,100-193,100-196
000007779000,912810RZ3,100-193,100-196
000007780000,9128283H1,100-192,100-195
000007780000,9128283L2,100-192,100-195
000007780000,912828M80,100-192,100-195
000007780000,9128283J7,100-192,100-195
000007780000,9128283F5,100-192,100-195
000007780000,912810TM0,100-192,100-195
000007780000,912810RZ3,100-192,100-195
000007781000,9128283H1,100-191,100-19+
000007781000,9128283L2,100-191,100-19+
000007781000,912828M80,100-191,100-19+
000007781000,9128283J7,100-191,100-19+
000007781000,9128283F5,100-191,100-19+
000007781000,912810TM0,100-191,100-19+
000007781000,912810RZ3,100-191,100-19+
000007782000,9128283H1,100-190,100-193
000007782000,9128283L2,100-190,100-193
000007782000,912828M80,100-190,100-193
000007782000,9128283J7,100-190,100-193
000007782000,9128283F5,100-190,100-193
000007782000,912810TM0,100-190,100-193
000007782000,912810RZ3,100-190,100-193
000007783000,9128283H1,100-187,100-192
000007783000,9128283L2,100-187,100-192
000007783000,912828M80,100-187,100-192
000007783000,9128283J7,100-187,100-192
000007783000,9128283F5,100-187,100-192
000007783000,912810TM0,100-187,100-192
000007783000,912810RZ3,100-187,100-192
000007784000,9128283H1,100-186,100-191
000007784000,9128283L2,100-186,100-191
000007784000,912828M80,100-186,100-191
000007784000,9128283J7,100-186,100-191
000007784000,9128283F5,100-186,100-191
000007784000,912810TM0,100-186,100-191
000007784000,912810RZ3,100-186,100-191
000007785000,9128283H1,100-185,100-190
000007785000,9128283L2,100-185,100-190
000007785000,912828M80,100-185,100-190
000007785000,9128283J7,100-185,100-190
000007785000,9128283F5,100-185,100-190
000007785000,912810TM0,100-185,100-190
000007785000,912810RZ3,100-185,100-190
000007786000,9128283H1,100-18+,100-187
000007786000,9128283L2,100-18+,100-187
000007786000,912828M80,100-18+,100-187
000007786000,9128283J7,100-18+,100-187
000007786000,9128283F5,100-18+,100-187
000007786000,912810TM0,100-18+,100-187
000007786000,912810RZ3,100-18+,100-187
000007787000,9128283H1,100-183,100-186
000007787000,9128283L2,100-183,100-186
000007787000,912828M80,100-183,100-186
000007787000,9128283J7,100-183,100-186
000007787000,9128283F5,100-183,100-186
000007787000,912810TM0,100-183,100-186
000007787000,912810RZ3,100-183,100-186
000007788000,9128283H1,100-182,100-185
000007788000,9128283L2,100-182,100-185
000007788000,912828M80,100-182,100-185
000007788000,9128283J7,100-182,100-185
000007788000,9128283F5,100-182,100-185
000007788000,912810TM0,100-182,100-185
000007788000,912810RZ3,100-182,100-185
000007789000,9128283H1,100-181,100-18+
000007789000,9128283L2,100-181,100-18+
000007789000,912828M80,100-181,100-18+
000007789000,9128283J7,100-181,100-18+
000007789000,9128283F5,100-181,100-18+
000007789000,912810TM0,100-181,100-18+
000007789000,912810RZ3,100-181,100-18+
000007790000,9128283H1,100-180,100-183
000007790000,9128283L2,100-180,100-183
000007790000,912828M80,100-180,100-183
000007790000,9128283J7,100-180,100-183
000007790000,9128283F5,100-180,100-183
000007790000,912810TM0,100-180,100-183
000007790000,912810RZ3,100-180,100-183
000007791000,9128283H1,100-177,100-182
000007791000,9128283L2,100-177,100-182
000007791000,912828M80,100-177,100-182
000007791000,9128283J7,100-177,100-182
000007791000,9128283F5,100-177,100-182
000007791000,912810TM0,100-177,100-182
000007791000,912810RZ3,100-177,100-182
000007792000,9128283H1,100-176,100-181
000007792000,9128283L2,100-176,100-181
000007792000,912828M80,100-176,100-181
000007792000,9128283J7,100-176,100-181
000007792000,9128283F5,100-176,100-181
000007792000,912810TM0,100-176,100-181
000007792000,912810RZ3,100-176,100-181
000007793000,9128283H1,100-175,100-180
000007793000,9128283L2,100-175,100-180
000007793000,912828M80,100-175,100-180
000007793000,9128283J7,100-175,100-180
000007793000,9128283F5,100-175,100-180
000007793000,912810TM0,100-175,100-180
000007793000,912810RZ3,100-175,100-180
000007794000,9128283H1,100-17+,100-177
000007794000,9128283L2,100-17+,100-177
000007794000,912828M80,100-17+,100-177
000007794000,9128283J7,100-17+,100-177
000007794000,9128283F5,100-17+,100-177
000007794000,912810TM0,100-17+,100-177
000007794000,912810RZ3,100-17+,100-177
000007795000,9128283H1,100-173,100-176
000007795000,9128283L2,100-173,100-176
000007795000,912828M80,100-173,100-176
000007795000,9128283J7,100-173,100-176
000007795000,9128283F5,100-173,100-176
000007795000,912810TM0,100-173,100-176
000007795000,912810RZ3,100-173,100-176
000007796000,9128283H1,100-172,100-175
000007796000,9128283L2,100-172,100-175
000007796000,912828M80,100-172,100-175
000007796000,9128283J7,100-172,100-175
000007796000,9128283F5,100-172,100-175
000007796000,912810TM0,100-172,100-175
000007796000,912810RZ3,100-172,100-175
000007797000,9128283H1,100-171,100-17+
000007797000,9128283L2,100-171,100-17+
000007797000,912828M80,100-171,100-17+
000007797000,9128283J7,100-171,100-17+
000007797000,9128283F5,100-171,100-17+
000007797000,912810TM0,100-171,100-17+
000007797000,912810RZ3,100-171,100-17+
000007798000,9128283H1,100-170,100-173
000007798000,9128283L2,100-170,100-173
000007798000,912828M80,100-170,100-173
000007798000,9128283J7,100-170,100-173
000007798000,9128283F5,100-170,100-173
000007798000,912810TM0,100-170,100-173
000007798000,912810RZ3,100-170,100-173
000007799000,9128283H1,100-167,100-172
000007799000,9128283L2,100-167,100-172
000007799000,912828M80,100-167,100-172
000007799000,9128283J7,100-167,100-172
000007799000,9128283F5,100-167,100-172
000007799000,912810TM0,100-167,100-172
000007799000,912810RZ3,100-167,100-172
000007800000,9128283H1,100-166,100-171
000007800000,9128283L2,100-166,100-171
000007800000,912828M80,100-166,100-171
000007800000,9128283J7,100-166,100-171
000007800000,9128283F5,100-166,100-171
000007800000,912810TM0,100-166,100-171
000007800000,912810RZ3,100-166,100-171
000007801000,9128283H1,100-165,100-170
000007801000,9128283L2,100-165,100-170
000007801000,912828M80,100-165,100-170
000007801000,9128283J7,100-165,100-170
000007801000,9128283F5,100-165,100-170
000007801000,912810TM0,100-165,100-170
000007801000,912810RZ3,100-165,100-170
000007802000,9128283H1,100-16+,100-167
000007802000,9128283L2,100-16+,100-167
000007802000,912828M80,100-16+,100-167
000007802000,9128283J7,100-16+,100-167
000007802000,9128283F5,100-16+,100-167
000007802000,912810TM0,100-16+,100-167
000007802000,912810RZ3,100-16+,100-167
000007803000,9128283H1,100-163,100-166
000007803000,9128283L2,100-163,100-166
000007803000,912828M80,100-163,100-166
000007803000,9128283J7,100-163,100-166
000007803000,9128283F5,100-163,100-166
000007803000,912810TM0,100-163,100-166
000007803000,912810RZ3,100-163,100-166
000007804000,9128283H1,100-162,100-165
000007804000,9128283L2,100-162,100-165
000007804000,912828M80,100-162,100-165
000007804000,9128283J7,100-162,100-165
000007804000,9128283F5,100-162,100-165
000007804000,912810TM0,100-162,100-165
000007804000,912810RZ3,100-162,100-165
000007805000,9128283H1,100-161,100-16+
000007805000,9128283L2,100-161,100-16+
000007805000,912828M80,100-161,100-16+
000007805000,9128283J7,100-161,100-16+
000007805000,9128283F5,100-161,100-16+
000007805000,912810TM0,100-161,100-16+
000007805000,912810RZ3,100-161,100-16+
000007806000,9128283H1,100-160,100-163
000007806000,9128283L2,100-160,100-163
000007806000,912828M80,100-160,100-163
000007806000,9128283J7,100-160,100-163
000007806000,9128283F5,100-160,100-163
000007806000,912810TM0,100-160,100-163
000007806000,912810RZ3,100-160,100-163
000007807000,9128283H1,100-157,100-162
000007807000,9128283L2,100-157,100-162
000007807000,912828M80,100-157,100-162
000007807000,9128283J7,100-157,100-162
000007807000,9128283F5,100-157,100-162
000007807000,912810TM0,100-157,100-162
000007807000,912810RZ3,100-157,100-162
000007808000,9128283H1,100-156,100-161
000007808000,9128283L2,100-156,100-161
000007808000,912828M80,100-156,100-161
000007808000,9128283J7,100-156,100-161
000007808000,9128283F5,100-156,100-161
000007808000,912810TM0,100-156,100-161
000007808000,912810RZ3,100-156,100-161
000007809000,9128283H1,100-155,100-160
000007809000,9128283L2,100-155,100-160
000007809000,912828M80,100-155,100-160
000007809000,9128283J7,100-155,100-160
000007809000,9128283F5,100-155,100-160
000007809000,912810TM0,100-155,100-160
000007809000,912810RZ3,100-155,100-160
000007810000,9128283H1,100-15+,100-157
000007810000,9128283L2,100-15+,100-157
000007810000,912828M80,100-15+,100-157
000007810000,9128283J7,100-15+,100-157
000007810000,9128283F5,100-15+,100-157
000007810000,912810TM0,100-15+,100-157
000007810000,912810RZ3,100-15+,100-157
000007811000,9128283H1,100-153,100-156
000007811000,9128283L2,100-153,100-156
000007811000,912828M80,100-153,100-156
000007811000,9128283J7,100-153,100-156
000007811000,9128283F5,100-153,100-156
000007811000,912810TM0,100-153,100-156
000007811000,912810RZ3,100-153,100-156
000007812000,9128283H1,100-152,100-155
000007812000,9128283L2,100-152,100-155
000007812000,912828M80,100-152,100-155
000007812000,9128283J7,100-152,100-155
000007812000,9128283F5,100-152,100-155
000007812000,912810TM0,100-152,100-155
000007812000,912810RZ3,100-152,100-155
000007813000,9128283H1,100-151,100-15+
000007813000,9128283L2,100-151,100-15+
000007813000,912828M80,100-151,100-15+
000007813000,9128283J7,100-151,100-15+
000007813000,9128283F5,100-151,100-15+
000007813000,912810TM0,100-151,100-15+
000007813000,912810RZ3,100-151,100-15+
000007814000,9128283H1,100-150,100-153
000007814000,9128283L2,100-150,100-153
000007814000,912828M80,100-150,100-153
000007814000,9128283J7,100-150,100-153
000007814000,9128283F5,100-150,100-153
000007814000,912810TM0,100-150,100-153
000007814000,912810RZ3,100-150,100-153
000007815000,9128283H1,100-147,100-152
000007815000,9128283L2,100-147,100-152
000007815000,912828M80,100-147,100-152
000007815000,9128283J7,100-147,100-152
000007815000,9128283F5,100-147,100-152
000007815000,912810TM0,100-147,100-152
000007815000,912810RZ3,100-147,100-152
000007816000,9128283H1,100-146,100-151
000007816000,9128283L2,100-146,100-151
000007816000,912828M80,100-146,100-151
000007816000,9128283J7,100-146,100-151
000007816000,9128283F5,100-146,100-151
000007816000,912810TM0,100-146,100-151
000007816000,912810RZ3,100-146,100-151
000007817000,9128283H1,100-145,100-150
000007817000,9128283L2,100-145,100-150
000007817000,912828M80,100-145,100-150
000007817000,9128283J7,100-145,100-150
000007817000,9128283F5,100-145,100-150
000007817000,912810TM0,100-145,100-150
000007817000,912810RZ3,100-145,100-150
000007818000,9128283H1,100-14+,100-147
000007818000,9128283L2,100-14+,100-147
000007818000,912828M80,100-14+,100-147
000007818000,9128283J7,100-14+,100-147
000007818000,9128283F5,100-14+,100-147
000007818000,912810TM0,100-14+,100-147
000007818000,912810RZ3,100-14+,100-147
000007819000,9128283H1,100-143,100-146
000007819000,9128283L2,100-143,100-146
000007819000,912828M80,100-143,100-146
000007819000,9128283J7,100-143,100-146
000007819000,9128283F5,100-143,100-146
000007819000,912810TM0,100-143,100-146
000007819000,912810RZ3,100-143,100-146
000007820000,9128283H1,100-142,100-145
000007820000,9128283L2,100-142,100-145
000007820000,912828M80,100-142,100-145
000007820000,9128283J7,100-142,100-145
000007820000,9128283F5,100-142,100-145
000007820000,912810TM0,100-142,100-145
000007820000,912810RZ3,100-142,100-145
000007821000,9128283H1,100-141,100-14+
000007821000,9128283L2,100-141,100-14+
000007821000,912828M80,100-141,100-14+
000007821000,9128283J7,100-141,100-14+
000007821000,9128283F5,100-141,100-14+
000007821000,912810TM0,100-141,100-14+
000007821000,912810RZ3,100-141,100-14+
000007822000,9128283H1,100-140,100-143
000007822000,9128283L2,100-140,100-143
000007822000,912828M80,100-140,100-143
000007822000,9128283J7,100-140,100-143
000007822000,9128283F5,100-140,100-143
000007822000,912810TM0,100-140,100-143
000007822000,912810RZ3,100-140,100-143
000007823000,9128283H1,100-137,100-142
000007823000,9128283L2,100-137,100-142
000007823000,912828M80,100-137,100-142
000007823000,9128283J7,100-137,100-142
000007823000,9128283F5,100-137,100-142
000007823000,912810TM0,100-137,100-142
000007823000,912810RZ3,100-137,100-142
000007824000,9128283H1,100-136,100-141
000007824000,9128283L2,100-136,100-141
000007824000,912828M80,100-136,100-141
000007824000,9128283J7,100-136,100-141
000007824000,9128283F5,100-136,100-141
000007824000,912810TM0,100-136,100-141
000007824000,912810RZ3,100-136,100-141
000007825000,9128283H1,100-135,100-140
000007825000,9128283L2,100-135,100-140
000007825000,912828M80,100-135,100-140
000007825000,9128283J7,100-135,100-140
000007825000,9128283F5,100-135,100-140
000007825000,912810TM0,100-135,100-140
000007825000,912810RZ3,100-135,100-140
000007826000,9128283H1,100-13+,100-137
000007826000,9128283L2,100-13+,100-137
000007826000,912828M80,100-13+,100-137
000007826000,9128283J7,100-13+,100-137
000007826000,9128283F5,100-13+,100-137
000007826000,912810TM0,100-13+,100-137
000007826000,912810RZ3,100-13+,100-137
000007827000,9128283H1,100-133,100-136
000007827000,9128283L2,100-133,100-136
000007827000,912828M80,100-133,100-136
000007827000,9128283J7,100-133,100-136
000007827000,9128283F5,100-133,100-136
000007827000,912810TM0,100-133,100-136
000007827000,912810RZ3,100-133,100-136
000007828000,9128283H1,100-132,100-135
000007828000,9128283L2,100-132,100-135
000007828000,912828M80,100-132,100-135
000007828000,9128283J7,100-132,100-135
000007828000,9128283F5,100-132,100-135
000007828000,912810TM0,100-132,100-135
000007828000,912810RZ3,100-132,100-135
000007829000,9128283H1,100-131,100-13+
000007829000,9128283L2,100-131,100-13+
000007829000,912828M80,100-131,100-13+
000007829000,9128283J7,100-131,100-13+
000007829000,9128283F5,100-131,100-13+
000007829000,912810TM0,100-131,100-13+
000007829000,912810RZ3,100-131,100-13+
000007830000,9128283H1,100-130,100-133
000007830000,9128283L2,100-130,100-133
000007830000,912828M80,100-130,100-133
000007830000,9128283J7,100-130,100-133
000007830000,9128283F5,100-130,100-133
000007830000,912810TM0,100-130,100-133
000007830000,912810RZ3,100-130,100-133
000007831000,9128283H1,100-127,100-132
